key-for-ranking,Metro_2013,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016
29055,0.0,7.0,8.1,11.0,12.7,10.9,8.8,8.6,8.0,6.0,5.4
29057,0.0,5.3,6.3,8.9,9.7,9.3,7.5,6.8,6.0,5.1,4.5
29059,1.0,5.3,7.6,11.6,12.6,11.0,9.1,8.6,7.6,6.2,5.5
29061,0.0,4.5,5.4,8.9,9.8,8.9,6.9,6.2,5.8,4.6,3.9
29063,1.0,5.2,6.3,9.5,8.8,8.0,5.9,6.0,5.4,4.7,4.4
29065,0.0,6.7,7.7,9.5,10.4,9.7,8.2,7.5,6.8,5.8,5.4
29067,0.0,5.9,6.8,8.9,12.1,10.2,9.8,9.4,7.7,6.8,6.1
29069,0.0,8.0,7.9,10.7,13.5,12.1,10.4,9.9,9.1,8.1,8.3
29071,1.0,5.6,7.5,12.0,11.3,9.4,7.9,7.2,6.5,5.1,4.4
29073,0.0,5.5,7.6,11.6,10.4,8.8,7.1,6.3,5.3,4.3,4.3
29075,0.0,4.1,4.5,6.3,7.9,6.9,5.3,5.3,5.7,4.2,3.7
29077,1.0,4.0,5.1,8.4,8.3,7.3,5.9,5.5,4.9,4.2,3.8
29079,0.0,4.8,5.6,7.7,8.0,7.1,6.4,5.9,5.3,4.1,4.6
29081,0.0,4.6,4.9,7.7,9.5,8.5,7.3,7.3,6.6,5.1,4.2
29083,0.0,5.6,6.7,9.5,10.8,9.7,7.8,7.1,6.5,5.4,5.0
29085,0.0,7.5,9.7,13.4,12.6,11.7,12.0,9.9,8.4,6.6,5.6
29087,0.0,5.0,5.0,7.1,7.9,7.2,5.2,5.4,4.9,3.6,3.3
29089,0.0,4.5,6.0,8.4,8.7,8.2,6.8,6.5,5.4,4.9,4.4
29091,0.0,4.7,5.7,9.7,10.8,9.6,8.1,7.8,7.1,6.4,6.4
29093,0.0,5.3,5.7,8.8,16.7,14.1,11.4,10.6,9.9,7.9,7.2
29095,1.0,5.9,6.9,10.2,10.7,9.5,7.8,7.6,7.1,5.9,5.1
29097,1.0,4.5,5.2,8.2,8.5,7.6,5.9,5.8,5.3,4.3,4.2
29099,1.0,5.2,6.9,10.6,10.4,8.8,7.2,6.8,6.2,4.9,4.3
29101,0.0,4.6,5.3,8.5,9.9,9.1,7.7,7.2,6.4,5.4,4.9
29103,0.0,3.8,4.7,6.0,7.8,7.2,5.6,5.5,4.6,3.9,3.6
29105,0.0,5.6,7.6,12.5,12.4,11.3,9.2,9.6,8.1,6.4,5.5
29107,1.0,5.2,6.1,9.7,9.8,9.1,7.1,6.4,6.0,4.9,4.3
29109,0.0,4.0,4.8,8.3,9.3,8.3,6.5,6.6,5.9,4.9,4.4
29111,0.0,4.0,4.8,8.3,8.5,7.0,5.5,5.6,5.2,4.9,4.5
29113,1.0,5.7,7.8,11.8,11.8,10.1,8.3,7.6,6.5,5.2,4.5
29115,0.0,6.4,7.0,9.5,12.6,11.9,9.2,8.8,8.2,7.0,6.7
29117,0.0,4.4,5.2,7.7,8.2,7.6,6.2,5.6,5.0,4.3,3.9
29119,1.0,4.1,4.9,7.8,9.2,8.4,6.7,6.4,5.8,4.7,4.4
29121,0.0,5.0,6.0,8.4,9.3,8.3,6.7,6.5,6.1,5.3,4.8
29123,0.0,5.7,6.1,10.3,12.2,10.4,8.3,7.6,6.9,5.9,5.5
29125,0.0,5.2,6.3,8.1,9.5,8.4,7.2,6.6,6.2,5.3,5.1
29127,0.0,5.3,5.6,9.4,9.1,7.5,6.1,6.0,5.5,4.4,4.3
29129,0.0,4.1,4.8,7.3,8.4,6.7,5.2,5.5,5.1,4.5,4.6
29131,0.0,5.3,6.7,11.7,12.9,11.5,9.0,8.7,7.7,6.0,5.2
29133,0.0,6.6,7.3,8.7,9.7,9.6,7.9,7.8,7.3,5.8,6.7
29135,1.0,4.6,5.5,8.2,8.4,7.7,6.6,6.4,6.0,4.9,4.4
29137,0.0,5.7,7.0,12.9,12.3,9.9,7.7,7.3,6.4,5.2,4.8
29139,0.0,5.5,7.2,11.8,11.1,9.9,7.9,7.2,5.9,5.0,4.6
29141,0.0,6.2,7.5,12.6,14.5,12.6,9.9,9.5,8.7,6.7,5.9
29143,0.0,6.9,7.1,9.3,10.0,9.7,8.1,7.8,7.4,6.2,9.3
29145,1.0,4.7,5.5,8.1,9.0,8.0,6.2,6.0,5.4,4.6,4.4
29147,0.0,3.7,4.2,6.4,7.2,6.9,5.6,6.5,6.8,4.9,4.7
29149,0.0,5.2,5.9,9.2,11.1,9.8,7.9,8.0,7.5,6.3,6.0
29151,1.0,4.7,6.2,6.8,6.9,6.2,5.0,5.0,4.7,3.8,3.4
29153,0.0,5.2,6.1,8.1,11.7,11.8,10.2,10.3,9.0,8.0,7.3
29155,0.0,6.6,7.4,11.8,12.5,11.7,9.6,10.3,9.3,9.1,8.9
29157,0.0,3.9,4.6,7.1,7.2,6.7,5.1,5.4,5.4,4.2,3.6
29159,0.0,5.2,6.2,8.7,9.3,8.3,7.1,6.6,6.1,5.3,4.9
29161,0.0,4.9,5.9,7.3,9.0,8.4,7.1,7.0,6.5,5.3,4.8
29163,0.0,5.0,5.7,9.1,9.8,8.3,6.8,6.5,5.7,4.6,4.5
29165,1.0,3.9,4.8,7.7,7.7,6.9,5.5,5.7,5.1,4.2,3.6
29167,1.0,4.8,6.1,10.0,10.3,9.3,7.7,7.1,6.4,5.3,4.9
29169,0.0,5.2,5.7,7.1,8.8,8.7,8.1,7.9,7.3,5.8,5.4
29171,0.0,5.5,5.4,7.3,8.0,6.8,5.9,5.9,5.1,4.0,4.6
29173,0.0,4.9,5.3,8.8,8.8,7.5,6.4,5.8,5.3,4.2,4.0
29175,0.0,5.4,6.1,10.6,11.5,10.5,8.7,8.2,7.1,6.0,5.3
29177,1.0,5.3,6.4,10.0,10.3,9.3,8.2,7.7,6.8,5.5,4.9
29179,0.0,6.9,7.3,13.1,15.1,13.2,10.9,9.4,8.4,7.0,6.5
29181,0.0,6.7,6.7,9.4,12.9,12.0,10.5,9.3,8.2,8.0,7.1
29183,1.0,4.1,5.5,8.5,8.2,6.9,5.6,5.3,4.8,3.9,3.5
29185,0.0,6.5,7.1,9.8,11.2,10.1,7.9,7.8,7.7,7.0,6.3
29186,0.0,4.7,5.9,9.4,10.3,9.3,7.3,7.2,6.6,5.4,4.7
29187,0.0,5.8,7.1,11.0,12.3,10.8,8.9,8.5,7.6,6.1,5.5
29189,1.0,5.0,6.0,9.0,8.9,7.8,6.5,6.2,5.8,4.6,4.2
29195,0.0,5.1,5.7,7.8,8.9,8.0,6.6,6.0,5.6,4.8,4.7
29197,0.0,5.7,6.4,8.0,10.4,9.1,7.4,7.8,7.4,5.8,6.4
29199,0.0,4.8,6.6,7.9,8.1,6.6,5.0,5.3,4.8,4.5,4.1
29201,0.0,5.8,6.6,8.9,9.7,8.8,7.0,7.1,6.6,5.2,5.7
29203,0.0,6.9,7.9,12.2,14.8,13.1,11.0,9.5,9.4,8.2,7.4
29205,0.0,5.0,5.3,8.8,8.6,7.2,6.0,5.6,6.0,4.7,4.2
29207,0.0,6.4,7.5,9.5,10.4,10.0,8.7,8.8,7.8,6.6,6.4
29209,0.0,6.4,7.8,12.1,13.8,12.6,11.1,10.5,9.7,7.9,7.0
29211,0.0,6.2,5.8,6.8,8.8,8.4,6.8,6.5,6.6,6.0,5.8
29213,0.0,6.8,7.7,12.0,13.9,13.2,11.3,10.7,9.8,8.1,7.4
29215,0.0,5.7,6.9,9.2,11.0,9.7,8.2,8.2,7.9,6.7,6.3
29217,0.0,4.9,5.6,7.8,8.3,7.2,5.9,5.9,5.6,5.1,4.9
29219,1.0,5.4,7.5,11.3,11.0,9.1,7.5,6.8,6.2,4.8,4.2
29221,0.0,8.3,10.2,14.2,14.3,12.2,10.6,9.7,8.6,6.7,6.4
29223,0.0,6.9,6.8,9.1,10.8,10.1,9.0,8.2,7.4,5.9,5.4
29225,1.0,4.8,5.7,9.7,10.5,8.9,7.1,6.7,6.0,5.1,4.9
29227,0.0,4.6,5.5,7.5,6.8,5.7,4.2,4.1,4.1,3.3,3.0
29229,0.0,6.0,7.2,10.2,11.9,9.8,8.4,8.4,7.3,6.3,5.9
29510,1.0,7.1,7.8,11.7,11.5,10.3,8.5,8.4,7.6,6.1,5.5
30000,,3.6,5.1,6.8,7.3,6.9,6.0,5.4,4.7,4.2,4.1
30001,0.0,2.8,4.1,5.0,5.9,6.1,5.4,4.7,3.7,3.4,3.3
30003,0.0,6.7,8.3,9.5,11.0,12.0,12.1,14.1,10.0,6.7,7.2
30005,0.0,3.8,4.5,5.1,6.7,7.1,6.4,6.2,5.8,5.0,4.6
30007,0.0,3.2,5.6,7.7,7.4,7.4,7.5,6.4,5.4,5.1,4.9
30009,1.0,2.9,4.3,5.7,6.4,5.7,4.7,4.5,3.9,3.7,3.9
30011,0.0,3.1,3.3,3.8,3.9,3.9,3.2,3.1,3.2,3.2,2.7
30013,1.0,3.5,4.7,5.4,6.4,6.4,5.6,5.1,4.3,4.0,4.0
30015,0.0,3.1,3.6,4.0,4.4,4.6,3.9,3.7,3.2,3.3,3.7
30017,0.0,3.4,4.2,4.9,4.5,4.1,3.6,3.4,3.2,3.3,3.5
30019,0.0,2.7,3.7,4.1,3.5,3.5,3.2,3.2,3.0,2.5,2.6
30021,0.0,2.8,3.7,4.7,4.2,3.7,3.3,3.2,2.6,3.2,3.8
30023,0.0,4.8,6.7,7.6,6.1,6.2,5.6,4.9,4.4,4.0,3.8
30025,0.0,2.0,2.6,3.2,3.1,2.6,2.1,2.0,1.9,2.3,3.6
30027,0.0,4.0,4.8,5.5,6.4,6.1,5.4,4.9,4.3,4.1,3.9
30029,0.0,4.0,6.7,11.8,12.0,10.9,9.0,7.7,6.5,5.7,5.6
30031,0.0,2.6,4.2,7.0,6.8,6.0,5.1,4.1,3.5,3.0,2.8
30033,0.0,3.0,3.5,3.7,3.5,3.9,3.1,3.2,2.7,2.8,2.9
30035,0.0,8.0,9.2,9.3,9.8,11.4,9.9,10.1,10.5,9.0,8.5
30037,1.0,3.9,5.0,5.2,6.7,5.1,4.6,5.0,4.6,4.2,4.5
30039,0.0,4.8,6.7,10.4,9.3,9.1,8.1,7.6,6.8,6.2,5.9
30041,0.0,4.1,5.1,5.5,5.8,6.3,5.8,6.6,5.8,4.2,4.3
30043,0.0,3.1,4.6,6.4,6.3,6.3,5.5,4.9,4.6,4.1,4.6
30045,0.0,3.7,4.4,5.3,6.4,6.2,5.2,4.9,4.2,3.4,3.4
30047,0.0,5.5,7.5,9.2,9.0,9.1,7.7,6.5,5.6,5.0,4.7
30049,0.0,3.0,4.2,5.0,5.5,5.3,4.9,4.4,3.7,3.4,3.3
30051,0.0,2.9,4.2,4.3,4.4,4.0,4.2,3.4,3.1,2.6,3.1
30053,0.0,7.5,10.8,14.8,15.0,14.8,12.5,13.0,11.2,10.1,9.0
30055,0.0,2.2,2.8,3.2,2.9,3.0,2.9,2.4,2.3,2.2,1.9
30057,0.0,2.9,4.2,6.3,7.6,7.3,6.2,5.5,4.6,3.6,3.8
30059,0.0,5.7,7.0,8.5,8.0,7.4,5.5,5.3,4.3,3.6,4.0
30061,0.0,4.7,7.2,10.5,12.5,12.1,10.9,10.4,9.1,8.4,7.6
30063,1.0,3.4,5.0,6.3,7.3,6.7,5.9,5.2,4.4,3.9,3.7
30065,0.0,5.4,5.9,6.6,6.9,6.6,5.4,5.1,4.1,4.3,5.1
30067,0.0,3.5,5.3,8.0,8.8,8.3,7.0,6.4,5.6,4.8,4.3
30069,0.0,5.1,5.6,5.5,5.4,5.7,4.3,4.8,4.2,5.3,4.7
30071,0.0,4.2,5.1,5.6,6.8,6.9,6.0,5.9,5.3,5.1,5.3
30073,0.0,4.0,5.5,6.3,5.9,6.0,4.9,4.9,4.9,4.5,4.2
30075,0.0,3.2,3.6,4.0,3.7,4.7,3.7,3.3,3.1,2.6,2.3
30077,0.0,5.3,7.7,9.1,7.6,7.7,6.5,5.6,5.0,4.5,5.0
30079,0.0,3.5,4.2,4.1,5.1,5.5,4.3,4.6,4.3,4.2,3.4
30081,0.0,4.5,6.6,9.2,9.4,9.0,7.6,6.7,6.0,5.2,4.8
30083,0.0,2.4,3.2,4.7,3.8,3.1,2.8,2.6,2.4,3.2,5.0
30085,0.0,6.3,7.4,7.8,6.9,7.1,6.6,5.5,5.2,5.2,5.3
30087,0.0,5.2,6.3,6.7,7.0,7.3,6.8,6.4,5.7,5.3,5.5
30089,0.0,6.6,10.4,15.6,13.1,13.4,11.5,10.5,9.3,8.3,7.7
30091,0.0,2.7,3.2,4.3,3.7,3.6,3.0,2.8,2.6,2.5,3.3
30093,0.0,3.6,4.9,6.3,6.5,6.6,6.1,5.5,4.9,4.3,4.3
30095,0.0,3.1,4.4,6.2,5.8,5.2,4.5,4.0,3.7,3.8,4.0
30097,0.0,1.8,2.7,4.6,5.5,4.7,3.9,3.7,3.5,2.8,3.1
30099,0.0,3.1,4.2,5.0,6.0,5.7,4.9,4.3,3.8,3.8,3.6
30101,0.0,2.5,3.3,4.3,4.6,4.7,4.2,3.9,3.0,3.4,3.5
30103,0.0,3.2,4.2,5.2,5.3,5.6,5.0,4.5,4.0,5.0,4.2
30105,0.0,3.5,4.3,5.2,4.9,4.7,4.2,3.8,3.0,3.1,3.4
30107,0.0,3.4,4.1,5.7,7.9,8.0,6.3,6.2,5.0,5.5,5.0
30109,0.0,2.7,3.6,4.7,4.2,4.2,3.2,3.4,2.9,3.3,3.9
30111,1.0,2.7,3.8,4.9,5.9,5.5,4.6,4.3,3.7,3.3,3.6
31000,,3.0,3.3,4.6,4.6,4.4,4.0,3.8,3.3,3.0,3.1
31001,0.0,2.7,3.1,5.1,4.7,4.3,3.8,3.6,3.4,3.1,3.1
31003,0.0,2.8,3.0,3.7,3.6,3.6,3.3,3.2,2.7,2.6,2.6
31005,0.0,3.8,3.7,5.8,8.0,6.1,6.5,7.7,5.4,4.5,5.7
31007,0.0,2.0,2.5,3.4,4.4,4.6,4.6,4.6,3.7,3.4,3.4
31009,0.0,3.8,4.9,5.4,5.0,5.4,5.3,5.1,4.4,4.5,4.5
31011,0.0,2.4,2.6,3.4,3.5,3.7,3.1,3.3,2.6,2.5,2.6
31013,0.0,3.2,3.7,6.6,5.0,4.2,4.0,3.9,3.1,3.0,3.6
31015,0.0,3.0,3.2,3.9,3.9,3.8,3.9,3.5,3.3,2.6,3.0
31017,0.0,2.6,2.7,3.1,4.7,4.6,4.1,3.9,3.5,3.7,3.6
31019,0.0,2.2,2.5,3.6,3.6,3.5,3.3,3.2,2.8,2.4,2.5
31021,0.0,4.0,4.2,5.6,5.9,5.7,4.7,4.5,3.9,3.6,3.7
31023,0.0,2.5,2.9,4.2,3.9,3.8,3.3,3.4,3.0,2.8,3.2
31025,1.0,3.3,3.7,5.2,5.6,5.2,4.6,4.3,3.7,3.3,3.4
31027,0.0,2.4,2.5,3.6,3.6,3.3,2.9,3.0,2.3,2.4,2.5
31029,0.0,2.5,2.7,2.9,2.8,2.4,2.4,2.4,2.0,1.9,2.1
31031,0.0,2.2,2.4,2.6,3.0,3.0,2.9,2.8,2.4,2.3,2.2
31033,0.0,2.4,2.8,4.4,3.6,3.0,2.8,2.8,2.2,2.2,2.8
31035,0.0,2.8,3.2,4.4,4.3,4.1,3.7,3.4,3.3,2.9,3.1
31037,0.0,2.2,2.6,3.7,3.9,3.9,3.5,3.5,3.0,2.6,2.8
31039,0.0,2.7,2.9,3.8,3.7,3.4,3.1,3.0,2.6,2.6,2.9
31041,0.0,2.1,2.4,3.3,3.7,3.4,2.9,2.8,2.4,2.2,2.3
31043,1.0,4.0,4.2,6.0,7.3,5.9,5.8,4.7,3.7,3.5,4.1
31045,0.0,2.7,2.9,4.4,4.0,3.9,3.6,3.6,2.9,2.6,2.9
31047,0.0,3.0,4.0,4.6,4.9,5.0,4.4,3.8,3.5,3.2,2.9
31049,0.0,2.9,2.9,3.9,3.9,3.5,3.3,3.4,2.8,2.5,2.6
31051,1.0,3.1,3.2,4.7,4.8,4.6,4.1,3.7,3.0,3.3,3.3
31053,0.0,3.2,3.5,5.0,5.3,4.9,4.5,4.2,3.6,3.3,3.1
31055,1.0,3.4,3.7,5.2,5.1,4.9,4.5,4.1,3.6,3.3,3.3
31057,0.0,2.6,2.9,3.9,3.1,2.9,3.0,2.8,2.3,2.1,2.2
31059,0.0,2.5,3.0,4.1,3.7,3.5,3.3,3.0,2.4,3.0,2.7
31061,0.0,2.8,3.0,3.9,4.3,4.2,3.6,3.5,3.2,2.4,3.0
31063,0.0,2.3,2.8,3.1,3.8,3.6,3.2,3.4,2.8,2.4,2.8
31065,0.0,3.0,2.9,3.7,3.4,3.7,3.5,3.5,2.9,2.6,2.8
31067,0.0,3.6,4.7,6.2,5.8,5.8,5.0,4.6,4.1,3.6,3.3
31069,0.0,2.7,3.0,4.3,4.1,3.6,3.2,2.8,2.9,2.4,3.3
31071,0.0,2.5,2.6,2.9,3.1,3.4,3.0,3.1,2.6,2.4,2.5
31073,0.0,3.2,3.2,3.9,3.6,3.5,3.0,3.4,3.0,2.4,2.6
31075,0.0,2.6,2.9,3.5,3.8,3.3,3.4,3.3,2.3,2.3,2.2
31077,0.0,2.7,2.9,3.5,3.6,3.9,3.6,3.5,3.2,3.1,3.1
31079,1.0,2.8,3.1,4.2,4.6,4.5,4.0,3.7,3.9,3.9,3.7
31081,1.0,2.2,2.4,3.3,3.8,3.8,3.3,3.2,3.0,2.9,2.8
31083,0.0,2.6,3.1,3.7,3.2,3.3,3.2,3.1,2.6,2.1,2.5
31085,0.0,3.5,3.8,4.1,3.4,3.1,3.0,3.4,2.9,2.3,2.4
31087,0.0,2.7,3.4,5.5,5.1,4.9,4.1,4.0,3.4,3.3,3.6
31089,0.0,2.6,2.7,3.1,3.6,3.4,3.2,3.1,2.7,2.4,2.5
31091,0.0,2.8,4.3,5.1,5.1,4.7,4.6,4.8,4.3,4.2,3.6
31093,1.0,2.8,3.1,3.7,4.4,4.1,3.6,3.7,3.7,3.7,3.3
31095,0.0,2.7,3.9,4.8,4.7,4.3,3.8,3.7,3.1,2.7,2.4
31097,0.0,2.9,3.2,4.2,4.7,4.8,4.3,4.3,3.8,3.3,3.2
31099,0.0,2.2,2.7,3.9,3.5,3.2,2.9,2.8,2.4,2.2,2.4
31101,0.0,2.5,2.9,4.5,4.3,4.1,3.7,3.6,2.9,2.7,2.9
31103,0.0,3.7,4.8,4.8,3.5,3.0,3.1,3.3,2.7,2.1,2.1
31105,0.0,2.8,3.4,4.8,4.7,3.6,3.3,3.3,2.5,3.6,4.1
31107,0.0,2.9,3.2,3.6,4.1,3.9,3.4,3.5,3.1,3.2,3.1
31109,1.0,2.8,3.1,4.3,4.2,4.0,3.6,3.5,3.0,2.6,2.8
31111,0.0,2.6,3.0,4.0,4.5,4.4,3.9,3.8,3.3,2.9,3.1
31113,0.0,2.8,2.2,3.1,4.5,3.5,3.2,3.2,3.0,2.8,2.7
31115,0.0,4.2,3.8,5.1,5.7,4.8,3.8,4.5,3.9,3.7,3.3
31117,0.0,2.0,2.3,3.8,2.8,2.5,3.6,3.8,2.3,2.0,2.4
31119,0.0,3.2,3.3,4.3,4.2,4.1,3.7,3.5,2.9,2.7,2.7
31121,1.0,2.9,3.1,4.2,4.5,4.3,3.7,3.7,3.8,3.7,3.6
31123,0.0,2.6,3.1,4.2,4.1,3.4,3.2,3.2,3.0,2.9,3.2
31125,0.0,2.5,3.0,3.3,3.9,3.7,3.3,3.2,2.7,2.5,2.7
31127,0.0,3.8,4.6,5.2,5.3,5.0,4.8,5.0,3.9,3.7,3.6
31129,0.0,2.6,2.9,4.5,4.1,3.6,3.5,3.2,2.8,2.6,2.9
31131,0.0,3.0,3.5,5.0,5.0,5.1,4.5,4.3,3.7,3.3,3.4
31133,0.0,3.0,3.4,3.7,4.0,3.8,3.3,3.1,2.8,2.6,2.2
31135,0.0,2.4,2.4,3.0,3.3,2.9,2.7,2.6,2.1,1.9,2.1
31137,0.0,2.3,2.4,3.5,3.6,3.7,3.0,3.0,2.6,2.4,2.5
31139,0.0,3.0,3.0,4.0,3.7,3.5,3.3,3.3,2.9,2.5,2.6
31141,0.0,2.4,3.0,4.1,4.2,4.2,3.7,3.5,3.0,3.0,3.5
31143,0.0,2.8,2.8,3.7,4.0,3.4,3.1,3.4,3.2,2.5,2.6
31145,0.0,2.5,2.9,4.5,3.7,3.5,3.3,3.0,2.6,2.6,2.8
31147,0.0,4.1,4.4,6.0,6.2,6.0,5.1,4.5,3.7,3.2,3.2
31149,0.0,2.6,2.8,3.0,2.8,2.7,2.5,3.2,2.6,2.7,2.6
31151,0.0,2.7,3.4,4.6,4.7,4.7,4.3,4.3,3.4,2.9,3.1
31153,1.0,2.9,3.2,4.6,4.4,4.2,3.9,3.6,3.1,2.8,2.9
31155,1.0,3.1,3.6,5.0,4.8,4.6,4.2,4.0,3.5,3.1,3.1
31157,0.0,3.0,3.7,5.1,5.5,5.0,4.7,4.2,3.6,3.4,3.5
31159,1.0,2.7,3.2,4.1,4.0,3.8,3.5,3.7,3.1,2.9,2.8
31161,0.0,2.7,2.7,3.9,3.5,3.6,3.6,3.2,2.6,2.7,2.9
31163,0.0,2.7,2.7,3.2,4.0,4.3,3.8,3.3,3.3,2.9,3.2
31165,0.0,2.8,3.4,3.4,3.7,3.4,3.6,3.3,2.5,2.5,2.7
31167,0.0,3.0,2.8,4.1,4.1,3.7,3.5,3.3,2.8,2.5,2.6
31169,0.0,2.7,3.2,4.3,3.8,3.3,3.1,2.8,2.5,2.4,2.4
31171,0.0,3.7,4.0,4.5,4.8,5.2,4.0,4.0,3.5,3.0,3.1
31173,0.0,6.5,6.7,10.5,9.6,10.2,8.7,7.7,6.1,5.3,4.8
31175,0.0,2.4,2.8,3.3,4.4,4.0,3.5,3.3,3.0,2.8,2.8
31177,1.0,2.8,3.1,4.6,4.6,4.4,3.8,3.7,3.2,3.0,3.2
31179,0.0,2.5,2.9,3.9,3.8,3.5,3.2,3.2,2.8,2.5,2.7
31181,0.0,3.3,3.4,3.9,4.8,4.6,3.7,3.9,3.4,3.5,3.1
31183,0.0,2.9,2.3,3.7,3.9,3.2,3.4,3.2,2.9,2.3,2.1
31185,0.0,2.7,3.7,4.9,4.6,4.3,3.7,3.6,3.2,2.9,2.7
32000,,4.5,6.7,11.3,13.5,13.0,11.2,9.6,7.9,6.8,5.7
32001,0.0,4.3,6.0,8.6,12.4,12.4,11.0,9.2,7.6,6.9,5.4
32003,1.0,4.5,6.6,11.5,13.8,13.2,11.3,9.7,8.0,6.8,5.9
32005,0.0,4.8,7.4,11.5,13.8,13.2,11.5,9.7,8.0,6.7,5.6
32007,0.0,3.3,4.3,6.3,7.7,7.2,6.3,6.2,5.6,5.1,4.5
32009,0.0,3.2,4.9,7.0,9.2,7.9,6.9,4.8,4.5,4.4,4.6
32011,0.0,4.2,5.2,6.6,7.8,6.9,6.1,6.1,5.9,5.8,4.6
32013,0.0,3.6,4.9,7.3,8.7,7.8,6.6,6.2,6.2,5.8,5.3
32015,0.0,3.2,4.4,5.8,9.5,8.8,7.4,7.3,6.6,6.6,6.2
32017,0.0,4.2,5.6,8.9,10.6,11.2,10.5,9.5,7.5,6.0,5.2
32019,0.0,6.4,9.8,15.4,17.5,16.7,14.8,12.5,10.2,9.3,7.4
32021,0.0,6.2,7.5,8.6,14.4,14.0,13.6,12.7,11.3,10.2,6.5
32023,0.0,6.5,9.7,13.9,17.3,16.8,14.5,12.0,9.6,8.7,7.3
32027,0.0,5.0,7.0,9.7,10.6,10.8,9.7,8.8,7.2,6.8,5.8
32029,1.0,4.9,6.9,11.8,16.7,15.7,13.3,11.6,9.1,7.4,6.3
32031,1.0,4.3,6.8,11.1,12.9,12.6,11.0,9.5,7.6,6.2,5.0
32033,0.0,3.6,4.7,6.9,9.2,8.7,7.7,7.3,6.0,5.3,4.6
32510,1.0,4.8,7.1,11.1,13.5,13.2,11.7,10.4,8.7,7.2,6.1
33000,,3.5,3.9,6.2,5.8,5.4,5.5,5.1,4.3,3.4,2.9
33001,0.0,3.6,4.1,6.7,6.4,5.5,5.4,5.0,4.2,3.3,2.8
33003,0.0,3.4,3.6,5.6,5.7,5.4,5.3,4.9,4.2,3.5,3.0
33005,0.0,3.5,3.7,5.7,5.5,5.0,5.1,4.7,4.0,3.2,2.7
33007,0.0,4.6,5.2,7.9,7.4,7.3,7.4,6.1,5.7,4.3,3.8
33009,0.0,3.0,3.1,5.1,4.8,4.5,4.4,4.2,3.4,2.7,2.4
33011,1.0,3.5,3.9,6.5,6.2,5.7,5.8,5.4,4.5,3.6,3.0
33013,0.0,3.3,3.6,5.6,5.3,4.9,4.9,4.6,3.8,3.1,2.6
33015,1.0,3.8,4.2,6.6,6.0,5.6,5.8,5.4,4.6,3.6,3.0
33017,1.0,3.3,3.6,6.2,5.7,5.3,5.4,4.9,4.0,3.1,2.5
33019,0.0,3.0,3.4,5.8,5.2,4.6,4.5,4.1,3.5,2.7,2.3
34000,,4.3,5.3,9.1,9.5,9.3,9.3,8.2,6.8,5.8,5.0
34001,1.0,5.9,6.8,11.9,12.3,12.5,12.7,11.7,10.6,9.6,7.4
34003,1.0,3.4,4.4,7.8,8.0,7.7,7.7,6.7,5.4,4.7,4.2
34005,1.0,3.8,4.9,8.4,9.0,8.7,8.7,7.7,6.4,5.3,4.5
34007,1.0,4.8,5.9,9.9,10.9,10.8,10.7,9.4,7.7,6.5,5.5
34009,1.0,6.6,7.9,11.2,14.0,14.8,15.4,14.3,12.2,11.1,9.8
34011,1.0,6.5,7.9,12.5,13.0,12.9,13.1,11.7,9.9,8.8,7.5
34013,1.0,5.3,6.4,10.3,10.8,10.8,10.7,9.7,8.0,6.9,6.0
34015,1.0,4.3,5.3,9.2,10.3,10.2,10.1,9.0,7.3,6.1,5.1
34017,1.0,5.0,6.2,10.5,9.6,9.2,8.9,7.9,6.4,5.4,4.7
34019,1.0,2.8,3.7,6.7,7.4,6.9,6.8,5.9,4.9,4.3,3.8
34021,1.0,3.8,4.7,7.6,8.4,8.3,8.3,7.3,5.9,5.0,4.4
34023,1.0,3.9,4.9,8.5,9.0,8.7,8.6,7.5,6.1,5.2,4.4
34025,1.0,3.7,4.8,8.3,8.7,8.6,8.7,7.5,6.1,5.2,4.5
34027,1.0,3.0,3.9,7.1,7.4,7.1,7.1,6.2,5.0,4.4,3.9
34029,1.0,4.6,5.8,9.5,10.3,10.4,10.6,9.3,7.4,6.2,5.2
34031,1.0,5.3,6.6,11.0,11.4,11.0,11.1,10.0,8.3,7.1,6.2
34033,1.0,5.0,6.1,10.6,11.6,11.6,11.8,10.4,8.5,7.3,6.4
34035,1.0,3.1,4.0,7.3,7.6,7.4,7.4,6.3,5.2,4.6,4.1
34037,1.0,3.9,4.9,8.6,9.4,9.2,9.0,7.9,6.4,5.5,4.7
34039,1.0,4.5,5.6,9.3,9.5,9.5,9.5,8.4,7.0,6.1,5.2
34041,1.0,3.8,4.9,8.7,9.8,9.1,8.7,7.6,6.3,5.4,4.6
35000,,3.8,4.5,7.5,8.1,7.5,7.1,6.9,6.7,6.5,6.6
35001,1.0,3.6,4.4,7.5,7.7,7.2,6.8,6.5,6.2,5.9,5.8
35003,0.0,4.9,5.3,9.2,12.0,11.1,9.5,8.9,8.4,8.3,8.1
35005,0.0,3.9,4.3,7.0,7.5,6.8,6.5,6.3,6.1,6.3,6.7
35006,0.0,4.2,4.6,6.8,9.6,9.5,8.6,8.5,8.6,8.0,8.1
