UNITID,OPEID,OPEID6,HCM2,PREDDEG,LOCALE,CONTROL,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV
247065,2491100,24911,0,2,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7043,0.0913,0.0,0.0,712.0,0.861,0.0885,0.013999999999999999,0.0042,0.0,0.0014,0.0169,0.0,0.013999999999999999,0.4649,1,,18336.0,,,,,,17845.0,20539.0,21780.0,,,0.7993,,,,,0.8736,0.6729
405854,3129200,31292,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,8436.0,,,,,,8436.0,8437.0,,,,0.9613,0.5333,,,,0.0,0.1355
206905,2597400,25974,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1094,0.0,0.0,0.0,0.1406,0.0,0.1719,0.0781,0.4375,0.0,0.0,0.0,106.0,0.5849,0.0283,0.0377,0.0,0.3208,0.0,0.0,0.0,0.0283,0.28300000000000003,1,5778.0,,5778.0,5778.0,,,,,,,,,0.5705,,0.9286,,0.9,0.0,0.4957
234979,377400,3774,0,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0007,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0094,0.0,0.0339,0.0,0.0,0.0,0.0,0.5133,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0036,0.0007,0.0,0.013000000000000001,0.0,0.0,0.0,0.0115,0.0252,0.0,0.0,0.1875,0.1565,0.0,0.0,5218.0,0.5631,0.0123,0.3294,0.0194,0.0077,0.0017,0.0324,0.0015,0.0326,0.3739,1,7395.0,,6159.0,7079.0,9445.0,13103.0,13294.0,,,,,,0.3179,,,,,0.1094,0.3417
245883,301005,3010,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.5366,0.1463,0.0549,0.0488,0.0183,0.0061,0.0427,0.0,0.1463,0.8537,1,,24616.0,,,,,,17660.0,32385.0,,,33618.0,0.5261,,,,,0.7565,0.7348
260956,2622700,26227,0,4,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
234155,376400,3764,0,3,21.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,380.0,460.0,380.0,460.0,370.0,440.0,420.0,420.0,405.0,15.0,19.0,12.0,19.0,16.0,19.0,,,17.0,16.0,18.0,,837.0,837.0,0.0276,0.0,0.0,0.0,0.1118,0.0,0.0176,0.0,0.1219,0.0251,0.0377,0.0,0.0264,0.0,0.0101,0.0389,0.0,0.0503,0.0101,0.0,0.0239,0.0,0.0,0.0,0.0063,0.0,0.0879,0.1093,0.0314,0.0515,0.0,0.0,0.0,0.0,0.0214,0.0038,0.1633,0.0239,0.0,4481.0,0.0268,0.8549,0.0208,0.0045,0.0027,0.0,0.0,0.0009,0.0895,0.0449,1,14337.0,,12934.0,13739.0,16345.0,17869.0,19512.0,,,,,,0.7067,0.6109,,1.0,,0.8366,0.0915
213020,327700,3277,0,3,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,430.0,530.0,430.0,530.0,400.0,510.0,480.0,480.0,455.0,17.0,23.0,,,,,,,20.0,,,,958.0,958.0,0.0,0.0,0.0032,0.0032,0.0686,0.0,0.0144,0.0311,0.0551,0.0,0.0295,0.0084,0.0535,0.0,0.0251,0.0076,0.0,0.0239,0.0072,0.0,0.013999999999999999,0.0535,0.004,0.0,0.0176,0.0,0.0419,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0599,0.0826,0.2267,0.0132,0.0,12032.0,0.7631,0.1119,0.0367,0.0093,0.0012,0.0003,0.032,0.0362,0.0092,0.0538,1,18204.0,,13612.0,14492.0,18296.0,21564.0,22372.0,,,,,,0.3666,0.7454,,0.4,,0.7244,0.064
245980,3109800,31098,0,1,33.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.8333,0.0278,0.0556,0.0,0.0694,0.0139,0.0,0.0,0.0,0.0,1,,5184.0,,,,,,5142.0,5850.0,,,,0.6182,,0.7857,,,0.1818,0.6774
243823,2305300,23053,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241,0.0,0.0,0.0,229.0,0.4454,0.2795,0.1834,0.048,0.0131,0.0,0.0175,0.0,0.0131,0.3188,1,,26242.0,,,,,,25124.0,30714.0,,,,0.5223,,,,,0.8344,0.6497
381787,754801,7548,0,2,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1652,0.0,0.0,0.0,0.0,0.0,0.0,0.1391,0.313,0.2348,0.0,0.0,236.0,0.2373,0.0424,0.2627,0.0127,0.0085,0.0,0.0127,0.0,0.4237,0.2797,0,,20890.0,,,,,,20922.0,20412.0,20896.0,,,0.7527,,,,,0.7745,0.7418
364168,1091300,10913,0,2,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0714,0.7551,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633,0.0,0.0,0.0,0.0,371.0,0.7332,0.0916,0.0485,0.0081,0.0081,0.0054,0.0216,0.0,0.0836,0.2803,1,,22238.0,,,,,,20843.0,21799.0,22561.0,24609.0,24698.0,0.5401,,,,,0.8165,0.289
380094,3026507,30265,0,1,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116,0.0,0.0,0.0797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741,0.0398,0.0,0.0,325.0,0.1138,0.5046,0.3169,0.04,0.0,0.0,0.0215,0.0031,0.0,0.0,0,,19475.0,,,,,,19160.0,19272.0,22204.0,23871.0,23954.0,0.7994,,0.6889,,,0.6497,0.4661
413848,732995,7329,1,2,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0256,0.2949,0.0,0.0,0.0,0.3205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.2179,0.0,0.0,291.0,0.3024,0.0825,0.4296,0.1065,0.0069,0.0034,0.0275,0.0,0.0412,0.3024,0,,24314.0,,,,,,23318.0,24020.0,26488.0,28213.0,28112.0,0.6859,1.0,,1.0,,0.7404,0.6795
412535,3104000,31040,0,1,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.5116,0.3721,0.0465,0.0698,0.0,0.0,0.0,0.0,0.0,0.0698,1,15305.0,,13656.0,18651.0,15206.0,18651.0,,,,,,,0.4286,,1.0,,,0.8095,0.8511
404499,2116008,21160,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,671.0,0.0209,0.073,0.0432,0.0179,0.0,0.0,0.003,0.0,0.8420000000000001,0.0402,0,,16783.0,,,,,,15954.0,16531.0,19680.0,19951.0,20671.0,0.6151,,0.7573,,,0.6984,0.4511
245731,2350600,23506,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.8333,,,,,0.0,0.48
417318,3071600,30716,0,2,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.2368,0.0,0.0,63.0,0.0794,0.0794,0.6667,0.0,0.0159,0.0,0.0,0.1587,0.0,0.0,1,,27454.0,,,,,,27455.0,27448.0,,,,1.0,1.0,,,,1.0,0.7008
244233,2515400,25154,0,2,12.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873,0.2328,0.0,0.0,571.0,0.1331,0.6392,0.1751,0.013999999999999999,0.0053,0.0,0.0298,0.0,0.0035,0.4081,1,,24141.0,,,,,,23745.0,25041.0,28387.0,29184.0,,0.7694,,,,,0.8578,0.6919
262369,2520400,25204,0,1,23.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.4361,0.0301,0.4962,0.0,0.0,0.0075,0.0301,0.0,0.0,0.0,1,,12147.0,,,,,,12081.0,12291.0,12452.0,,,0.7418,,0.8679,,,0.7418,0.1529
238722,974400,9744,0,1,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0209,0.0114,0.0,0.0,0.0,0.0079,0.0449,0.0193,0.0157,0.0,0.0338,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0035,0.0,0.0893,0.0,0.0,0.0185,0.0563,0.0476,0.0661,0.0094,0.4156,0.1271,0.0,0.0,7041.0,0.7919,0.0239,0.0376,0.0457,0.0135,0.0014,0.0043,0.0014,0.0802,0.6454,1,9801.0,,7459.0,9072.0,11498.0,12813.0,12935.0,,,,,,0.3059,,0.6496,,0.4309,0.3416,0.4892
238458,383800,3838,0,3,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,448.0,605.0,440.0,643.0,445.0,525.0,527.0,542.0,485.0,21.0,26.0,20.0,26.0,21.0,26.0,7.0,8.0,24.0,23.0,24.0,8.0,1090.0,1090.0,0.0,0.0062,0.0,0.0,0.0294,0.0232,0.0248,0.0,0.1161,0.0046,0.0,0.0062,0.0,0.0,0.0186,0.0,0.0,0.0898,0.0062,0.0,0.0046,0.1687,0.0062,0.0,0.0186,0.0,0.0913,0.0232,0.0,0.0217,0.0,0.0,0.0,0.0,0.0418,0.1347,0.1486,0.0155,0.0,2934.0,0.8596,0.0099,0.0596,0.0327,0.0007,0.0007,0.0208,0.0119,0.0041,0.0838,1,,22858.0,,,,,,18119.0,19944.0,20622.0,23920.0,26210.0,0.2709,0.7906,,0.375,,0.7137,0.1119
237066,380400,3804,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0353,0.0,0.0167,0.0,0.0779,0.0,0.0,0.0223,0.0,0.0,0.0631,0.0,0.0,0.0668,0.0315,0.0,0.0891,0.0241,0.0519,0.0,0.0631,0.0,0.0891,0.0,0.0,0.1113,0.0,0.0,0.0,0.0,0.0686,0.0538,0.102,0.0334,0.0,2340.0,0.7598,0.0179,0.0829,0.0376,0.0073,0.0051,0.0538,0.0226,0.0128,0.0179,1,,24761.0,,,,,,18910.0,18720.0,23034.0,27380.0,30601.0,0.2523,0.848,,,,0.6209,0.0246
404426,3100400,31004,0,2,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0035,0.0,0.0035,0.0,0.0,0.0105,0.0,0.0488,0.0035,0.0,0.0035,0.0,0.4321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348,0.0801,0.0,0.0105,0.0035,0.0,0.0,0.0,0.0174,0.2753,0.0732,0.0,0.0,2837.0,0.5619,0.0176,0.1632,0.0074,0.1787,0.006,0.0423,0.0,0.0229,0.6179,1,9682.0,,8334.0,8829.0,11658.0,13961.0,14099.0,,,,,,0.2723,,0.4965,,0.337,0.1784,0.3327
240268,391700,3917,0,3,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,22.0,26.0,21.0,26.0,21.0,26.0,7.0,8.0,24.0,24.0,24.0,8.0,1110.0,1110.0,0.0,0.0,0.0,0.0028,0.0576,0.0,0.0216,0.0,0.0722,0.0,0.0,0.0178,0.0,0.0,0.0389,0.0234,0.0,0.0534,0.022000000000000002,0.0,0.0,0.0487,0.0066,0.0,0.0412,0.0,0.0722,0.0291,0.03,0.052000000000000005,0.0,0.0,0.0,0.0,0.044000000000000004,0.1312,0.2245,0.0108,0.0,9987.0,0.8903,0.0068,0.0212,0.0355,0.0033,0.0005,0.0181,0.0232,0.001,0.0707,1,14654.0,,8695.0,9763.0,13932.0,17422.0,17795.0,,,,,,0.2704,0.8237,,0.3333,,0.5869,0.0796
366270,2538300,25383,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188,0.9781,0.0031,0.0,0.0,414.0,0.2536,0.7367,0.0024,0.0048,0.0024,0.0,0.0,0.0,0.0,0.0,1,,18638.0,,,,,,17370.0,21267.0,21342.0,21591.0,21591.0,0.5407,,0.5349,,,0.6584,0.4749
409120,2124500,21245,0,1,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.1462,0.1,0.0,0.0,0.6308,0.0,0.0,0.0,178.0,0.7921,0.0337,0.0337,0.0112,0.0506,0.0112,0.0674,0.0,0.0,0.0,1,23235.0,,20398.0,,,28910.0,,,,,,,0.6429,,0.7297,,,0.6582,0.5661
393180,4118400,41184,0,1,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0905,0.0498,0.0,0.0,433.0,0.4457,0.0092,0.0115,0.0808,0.0,0.0023,0.0739,0.1732,0.2032,0.0,1,,16267.0,,,,,,16728.0,6962.0,19414.0,,,0.5533,,0.7302,,,0.2389,0.7741
237987,1057300,10573,0,2,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087,0.0978,0.0,0.0,162.0,0.7346,0.2099,0.0062,0.0185,0.0062,0.0,0.0247,0.0,0.0,0.1296,1,,11568.0,,,,,,11509.0,10006.0,13710.0,15718.0,,0.9108,,0.4394,,0.0,0.9343,0.3333
237437,904700,9047,0,2,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6439,0.3182,0.0,0.0,642.0,0.785,0.1464,0.0062,0.0016,0.0016,0.0,0.0498,0.0,0.0093,0.0607,1,,8251.0,,,,,,8072.0,9992.0,11178.0,13026.0,,0.8934,,0.4202,,0.4,0.8453,0.7606
251260,104000,1040,0,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0394,0.0,0.0,0.0092,0.0,0.0197,0.0,0.0,0.4875,0.0,0.0,0.0,0.0,0.0447,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499,0.0105,0.0,0.0,0.2838,0.0434,0.0,0.0,4487.0,0.6702,0.2454,0.0201,0.0131,0.0038,0.0007,0.0094,0.0033,0.0341,0.3949,1,7575.0,,6879.0,7105.0,9643.0,11341.0,12000.0,,,,,,0.4639,,0.5783,,0.4225,0.2574,0.2495
237899,382600,3826,0,3,22.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,380.0,480.0,400.0,500.0,383.0,440.0,430.0,450.0,412.0,18.0,22.0,16.0,22.0,16.0,21.0,,,20.0,19.0,19.0,,942.0,942.0,0.0,0.0,0.0,0.0,0.0359,0.0,0.0,0.0,0.1411,0.0,0.0,0.0,0.0,0.0,0.0191,0.2225,0.0,0.0431,0.0072,0.0,0.0167,0.0359,0.0,0.0,0.0072,0.0,0.0622,0.0909,0.0526,0.0455,0.0,0.0,0.0,0.0,0.0239,0.0335,0.1316,0.0311,0.0,2237.0,0.5816,0.1198,0.0058,0.0045,0.0063,0.0,0.0,0.0063,0.2758,0.1404,1,7176.0,,5786.0,7604.0,8405.0,7843.0,9582.0,,,,,,0.455,0.5787,,0.2667,,0.5362,0.3139
417682,2313000,23130,0,1,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.8182,0.0455,0.0,0.0455,0.0455,0.0,0.0455,0.0,0.0,0.0,1,22617.0,,22374.0,,23345.0,,,,,,,,0.5938,,0.0,,,0.875,0.6786
378105,2602300,26023,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539,0.1461,0.0,0.0,276.0,0.0833,0.0109,0.8333,0.0181,0.0072,0.0072,0.0072,0.0,0.0326,0.163,1,,14515.0,,,,,,14148.0,14248.0,15900.0,18038.0,18038.0,0.7074,,,,,0.3813,0.2661
363633,996200,9962,0,2,41.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0931,0.0588,0.0196,0.0098,0.0,0.0,0.0,0.0,0.1961,0.0,0.0147,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0098,0.0392,0.0245,0.0,0.0098,0.3922,0.0588,0.0,0.0,754.0,0.2135,0.0172,0.7321,0.0053,0.0093,0.0053,0.0093,0.0,0.008,0.4629,1,4899.0,,4679.0,4693.0,7945.0,,,,,,,,0.2908,,0.4828,,0.2647,0.0682,0.4568
236692,379300,3793,0,2,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0147,0.0153,0.0,0.0,0.0,0.0,0.0723,0.0417,0.0012,0.0,0.0553,0.0,0.0,0.0129,0.0,0.2463,0.0,0.0029,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0229,0.0,0.0,0.01,0.1523,0.0253,0.0006,0.0,0.2499,0.0752,0.0,0.0,4982.0,0.77,0.0173,0.0588,0.0179,0.0187,0.0024,0.0552,0.0032,0.0566,0.2708,1,4924.0,,3785.0,5048.0,8409.0,10885.0,11278.0,,,,,,0.516,,0.5846,,0.4074,0.3901,0.5325
